timestamp,open,high,low,close,volume
2023-04-02 15:00:00,1814.03,1814.03,1789.21,1798.17,1610.231115
2023-04-02 16:00:00,1798.17,1798.26,1785.15,1794.98,610.65047471
2023-04-02 17:00:00,1795.74,1804.33,1795.45,1801.61,232.51573759
2023-04-02 18:00:00,1801.81,1802.45,1798.9,1799.01,63.04229939
2023-04-02 19:00:00,1799.0,1799.0,1772.5,1780.7,1711.34533772
2023-04-02 20:00:00,1781.36,1789.6,1778.77,1788.95,269.56267571
2023-04-02 21:00:00,1788.86,1792.91,1783.72,1787.07,282.40339902
2023-04-02 22:00:00,1787.08,1793.99,1778.34,1793.75,218.28891248
2023-04-02 23:00:00,1793.97,1796.2,1790.94,1795.01,513.01764882
2023-04-03 00:00:00,1795.23,1795.23,1787.33,1791.41,920.00091081
2023-04-03 01:00:00,1791.43,1793.55,1763.0,1770.5,3333.08192247
2023-04-03 02:00:00,1770.24,1777.65,1769.84,1775.17,352.13356878
2023-04-03 03:00:00,1775.35,1779.17,1774.25,1778.54,175.30836245
2023-04-03 04:00:00,1778.71,1778.95,1772.93,1777.47,137.7247738
2023-04-03 05:00:00,1777.39,1783.29,1776.7,1778.73,1275.71119511
2023-04-03 06:00:00,1779.08,1786.49,1778.64,1786.49,160.26362758
2023-04-03 07:00:00,1786.29,1796.13,1786.27,1795.6,367.01386165
2023-04-03 08:00:00,1795.5,1818.77,1795.16,1811.58,3066.31669942
2023-04-03 09:00:00,1813.48,1814.27,1809.06,1809.76,349.26233827
2023-04-03 10:00:00,1810.16,1814.53,1805.0,1805.0,366.2182587
2023-04-03 11:00:00,1805.01,1809.03,1801.65,1808.18,1344.52627256
2023-04-03 12:00:00,1808.19,1808.19,1797.49,1803.76,1282.9238142
2023-04-03 13:00:00,1802.76,1823.37,1802.32,1807.52,1180.38907839
2023-04-03 14:00:00,1808.98,1811.17,1790.99,1793.5,2669.08890091
2023-04-03 15:00:00,1792.68,1799.49,1788.49,1797.23,973.12582591
2023-04-03 16:00:00,1797.43,1801.77,1794.19,1794.19,1039.98006868
2023-04-03 17:00:00,1793.9,1807.31,1791.48,1801.59,638.08114045
2023-04-03 18:00:00,1800.77,1839.69,1798.85,1831.54,4636.24001667
2023-04-03 19:00:00,1833.15,1836.9,1814.7,1818.45,2668.55501307
2023-04-03 20:00:00,1818.44,1819.5,1777.59,1780.58,4102.02897953
2023-04-03 21:00:00,1779.5,1798.53,1770.45,1795.34,2004.14600764
2023-04-03 22:00:00,1795.34,1815.0,1794.38,1805.96,1949.66904299
2023-04-03 23:00:00,1806.12,1817.67,1805.76,1809.72,824.43098775
2023-04-04 00:00:00,1810.75,1816.12,1803.07,1804.56,885.00172343
2023-04-04 01:00:00,1805.51,1815.13,1804.59,1806.67,373.13464449
2023-04-04 02:00:00,1806.66,1813.17,1806.66,1808.15,142.59903461
2023-04-04 03:00:00,1808.14,1815.0,1807.29,1808.99,2884.90931279
2023-04-04 04:00:00,1808.41,1809.91,1802.99,1804.18,408.12194144
2023-04-04 05:00:00,1803.97,1811.09,1803.97,1809.55,88.27861019
2023-04-04 06:00:00,1809.56,1820.0,1809.12,1817.88,1171.59449878
2023-04-04 07:00:00,1816.72,1823.99,1808.58,1812.01,1002.90704965
2023-04-04 08:00:00,1812.28,1825.0,1811.92,1823.32,374.11940477
2023-04-04 09:00:00,1824.03,1831.0,1820.59,1830.44,1251.93515682
2023-04-04 10:00:00,1830.25,1837.28,1828.29,1832.94,2209.20803652
2023-04-04 11:00:00,1832.46,1874.62,1830.87,1864.94,11109.59584915
2023-04-04 12:00:00,1865.17,1875.47,1861.12,1869.67,4015.20196228
2023-04-04 13:00:00,1870.07,1891.54,1855.46,1864.44,4114.52387165
2023-04-04 14:00:00,1864.69,1878.45,1860.74,1864.37,3687.59334936
2023-04-04 15:00:00,1864.44,1868.05,1852.46,1863.06,2435.81619096
2023-04-04 16:00:00,1863.41,1867.88,1858.04,1866.43,1475.64075447
2023-04-04 17:00:00,1866.43,1874.41,1865.36,1869.73,615.13214209
2023-04-04 18:00:00,1870.47,1872.0,1862.81,1864.27,1338.95496548
2023-04-04 19:00:00,1865.73,1870.71,1863.4,1868.47,458.84700632
2023-04-04 20:00:00,1868.47,1887.62,1867.71,1879.01,3995.75534308
2023-04-04 21:00:00,1879.0,1879.0,1866.9,1870.49,1005.4258454
2023-04-04 22:00:00,1870.49,1873.67,1865.53,1867.26,408.53963693
2023-04-04 23:00:00,1867.04,1873.02,1859.38,1871.99,624.76997353
2023-04-05 00:00:00,1872.0,1917.89,1865.04,1914.71,3355.51592292
2023-04-05 01:00:00,1914.02,1922.61,1905.76,1912.56,2932.822853
2023-04-05 02:00:00,1911.79,1924.99,1908.12,1910.99,2141.43327614
2023-04-05 03:00:00,1911.2,1913.18,1906.0,1913.18,299.93827325
2023-04-05 04:00:00,1912.76,1914.13,1908.55,1908.92,719.69578674
2023-04-05 05:00:00,1909.1,1919.1,1908.01,1912.73,1212.63812562
2023-04-05 06:00:00,1912.27,1914.84,1910.13,1913.28,1341.08571057
2023-04-05 07:00:00,1912.96,1913.16,1908.55,1910.16,845.79651913
2023-04-05 08:00:00,1910.35,1914.45,1906.0,1910.51,1135.69828697
2023-04-05 09:00:00,1910.51,1913.72,1907.24,1910.52,788.38568804
2023-04-05 10:00:00,1910.51,1914.1,1909.58,1914.1,302.66056738
2023-04-05 11:00:00,1914.31,1921.23,1910.95,1914.21,457.22121877
2023-04-05 12:00:00,1914.22,1942.0,1895.0,1922.64,2217.63851817
2023-04-05 13:00:00,1921.4,1925.21,1907.12,1913.48,1850.05796893
2023-04-05 14:00:00,1913.09,1916.37,1890.0,1898.8,1832.29133934
2023-04-05 15:00:00,1897.45,1904.99,1881.16,1896.7,2349.59678005
2023-04-05 16:00:00,1897.04,1900.77,1888.26,1893.29,1043.87431476
2023-04-05 17:00:00,1891.9,1902.42,1891.32,1899.08,666.03793008
2023-04-05 18:00:00,1899.01,1900.31,1892.02,1899.99,575.66012814
2023-04-05 19:00:00,1900.0,1918.79,1893.04,1910.13,999.57902845
2023-04-05 20:00:00,1909.47,1914.79,1905.0,1905.27,938.51950786
2023-04-05 21:00:00,1905.0,1911.9,1905.0,1911.87,127.25205081
2023-04-05 22:00:00,1911.87,1912.55,1906.91,1910.67,1033.64767336
2023-04-05 23:00:00,1910.67,1913.1,1907.25,1909.02,786.5235274
2023-04-06 00:00:00,1908.95,1909.05,1890.74,1898.3,854.97899955
2023-04-06 01:00:00,1896.25,1900.02,1886.86,1898.93,2520.65310891
2023-04-06 02:00:00,1898.93,1898.93,1888.49,1893.96,664.05771154
2023-04-06 03:00:00,1893.7,1900.1,1892.93,1898.87,385.96866662
2023-04-06 04:00:00,1899.14,1899.14,1891.49,1893.19,78.47521118
2023-04-06 05:00:00,1893.2,1894.09,1878.61,1887.41,792.1958039
2023-04-06 06:00:00,1887.29,1891.84,1884.01,1891.84,336.23719089
2023-04-06 07:00:00,1891.97,1893.27,1876.0,1878.83,666.62424075
2023-04-06 08:00:00,1879.39,1883.32,1870.0,1879.68,694.80759873
2023-04-06 09:00:00,1879.98,1885.35,1873.11,1875.79,823.28440879
2023-04-06 10:00:00,1875.46,1875.46,1854.11,1861.39,2145.20258197
2023-04-06 11:00:00,1861.56,1870.24,1860.89,1869.5,796.74921207
2023-04-06 12:00:00,1869.51,1875.36,1858.92,1862.71,853.49503383
2023-04-06 13:00:00,1863.28,1869.8,1854.65,1866.78,1464.13619724
2023-04-06 14:00:00,1867.03,1873.17,1863.87,1868.75,414.96918308
2023-04-06 15:00:00,1868.63,1879.76,1867.88,1875.88,1409.04758027
2023-04-06 16:00:00,1875.88,1883.72,1872.49,1876.25,1114.85520137
2023-04-06 17:00:00,1876.25,1880.97,1874.17,1875.26,549.98991522
2023-04-06 18:00:00,1875.22,1878.31,1868.0,1868.0,746.39625463
2023-04-06 19:00:00,1868.01,1875.4,1866.64,1871.84,474.82691026
2023-04-06 20:00:00,1871.49,1879.44,1863.26,1863.41,408.55461554
2023-04-06 21:00:00,1863.99,1874.11,1860.29,1865.97,428.12239274
2023-04-06 22:00:00,1865.82,1870.59,1862.73,1870.41,476.21010288
2023-04-06 23:00:00,1870.41,1873.13,1869.22,1873.13,280.50432049
2023-04-07 00:00:00,1873.1,1882.21,1870.78,1881.89,313.448142
2023-04-07 01:00:00,1882.0,1883.11,1876.01,1876.01,738.48248487
2023-04-07 02:00:00,1876.32,1877.42,1867.0,1875.17,596.5893918
2023-04-07 03:00:00,1874.82,1878.61,1874.44,1877.66,278.62724607
2023-04-07 04:00:00,1877.58,1879.51,1875.8,1876.18,290.34198037
2023-04-07 05:00:00,1876.18,1876.19,1865.72,1871.42,134.76099976
2023-04-07 06:00:00,1871.26,1871.41,1862.76,1865.93,246.9316743
2023-04-07 07:00:00,1866.15,1867.01,1840.91,1851.78,1536.27413899
2023-04-07 08:00:00,1851.65,1858.06,1848.71,1851.54,590.14104199
2023-04-07 09:00:00,1852.58,1856.64,1850.09,1855.84,753.95406873
2023-04-07 10:00:00,1855.84,1859.55,1855.44,1858.81,481.5452885
2023-04-07 11:00:00,1859.06,1859.06,1846.0,1848.76,124.77764227
2023-04-07 12:00:00,1848.76,1857.3,1844.9,1856.0,835.51916357
2023-04-07 13:00:00,1854.5,1856.67,1848.69,1855.01,215.75359165
2023-04-07 14:00:00,1855.0,1864.0,1855.0,1857.36,805.64718983
2023-04-07 15:00:00,1857.52,1862.25,1857.04,1861.82,122.86719801
2023-04-07 16:00:00,1861.43,1862.57,1853.24,1853.24,235.16622799
2023-04-07 17:00:00,1854.25,1860.87,1854.25,1859.6,228.01239254
2023-04-07 18:00:00,1860.35,1860.9,1854.44,1855.56,268.73191443
2023-04-07 19:00:00,1855.02,1857.79,1853.06,1855.66,152.4752792
2023-04-07 20:00:00,1855.87,1857.79,1852.98,1853.74,88.24740023
2023-04-07 21:00:00,1853.67,1859.55,1853.55,1858.53,113.39973097
2023-04-07 22:00:00,1858.05,1873.0,1855.69,1869.13,421.39738225
2023-04-07 23:00:00,1869.13,1870.74,1863.92,1864.43,1145.46967782
2023-04-08 00:00:00,1864.62,1864.91,1856.06,1857.31,380.3121423
2023-04-08 01:00:00,1857.31,1861.98,1857.3,1861.25,50.3058998
2023-04-08 02:00:00,1861.25,1866.0,1860.05,1866.0,418.38085796
2023-04-08 03:00:00,1866.0,1872.71,1865.94,1869.81,531.8238125
2023-04-08 04:00:00,1869.81,1870.33,1865.26,1867.71,85.79225064
2023-04-08 05:00:00,1867.46,1879.0,1867.4,1879.0,1065.91666647
2023-04-08 06:00:00,1879.0,1879.0,1875.0,1875.52,574.1779234
2023-04-08 07:00:00,1875.52,1875.85,1871.13,1872.25,383.95081566
2023-04-08 08:00:00,1872.25,1875.2,1868.64,1868.64,109.08985791
2023-04-08 09:00:00,1868.41,1873.89,1866.17,1870.51,198.11428975
2023-04-08 10:00:00,1870.77,1870.82,1867.93,1869.43,67.85089759
2023-04-08 11:00:00,1869.43,1869.88,1867.67,1868.54,172.18722692
2023-04-08 12:00:00,1868.28,1868.63,1863.18,1866.82,758.52367652
2023-04-08 13:00:00,1866.83,1868.4,1864.48,1868.24,18.15520296
2023-04-08 14:00:00,1868.24,1871.85,1868.2,1869.61,283.42526909
2023-04-08 15:00:00,1869.61,1869.8,1866.98,1867.68,72.10946379
2023-04-08 16:00:00,1867.8,1869.73,1865.08,1867.84,66.80321773
2023-04-08 17:00:00,1867.83,1870.37,1855.01,1859.74,274.75650641
2023-04-08 18:00:00,1859.65,1862.21,1849.99,1851.83,739.08283547
2023-04-08 19:00:00,1850.14,1857.25,1849.0,1854.86,862.52382129
2023-04-08 20:00:00,1854.87,1858.78,1854.87,1855.68,41.07817999
2023-04-08 21:00:00,1855.11,1856.65,1853.81,1855.65,105.10565604
2023-04-08 22:00:00,1855.65,1855.65,1848.0,1851.9,270.23625471
2023-04-08 23:00:00,1851.89,1856.84,1848.91,1849.63,445.96430028
2023-04-09 00:00:00,1849.76,1859.91,1847.67,1856.08,1433.56589357
2023-04-09 01:00:00,1856.08,1860.0,1855.26,1859.76,95.66574204
2023-04-09 02:00:00,1860.0,1860.0,1852.87,1855.17,342.03071199
2023-04-09 03:00:00,1855.14,1856.19,1852.85,1853.65,66.49053117
2023-04-09 04:00:00,1852.85,1854.84,1852.06,1853.49,14.35077064
2023-04-09 05:00:00,1853.57,1857.49,1850.47,1851.26,451.87835767
2023-04-09 06:00:00,1851.26,1851.26,1825.48,1833.73,3425.36004787
2023-04-09 07:00:00,1836.14,1839.28,1834.13,1836.47,106.34819533
2023-04-09 08:00:00,1836.59,1839.09,1834.0,1839.0,228.57270631
2023-04-09 09:00:00,1839.01,1841.4,1837.27,1837.27,629.95277562
2023-04-09 10:00:00,1837.23,1837.67,1830.9,1833.86,732.12661463
2023-04-09 11:00:00,1834.26,1840.3,1832.6,1840.29,651.61407853
2023-04-09 12:00:00,1840.28,1844.88,1838.84,1839.8,274.35903843
2023-04-09 13:00:00,1839.75,1839.84,1834.77,1837.57,157.67056205
2023-04-09 14:00:00,1837.57,1839.02,1829.0,1834.68,335.69566795
2023-04-09 15:00:00,1834.74,1841.06,1832.59,1838.41,198.58553424
2023-04-09 16:00:00,1838.41,1843.44,1836.99,1841.0,945.31841383
2023-04-09 17:00:00,1841.01,1842.95,1837.4,1841.59,346.19682219
2023-04-09 18:00:00,1841.59,1861.0,1840.04,1857.94,1028.00428632
2023-04-09 19:00:00,1857.43,1868.0,1853.32,1857.0,1638.71978522
2023-04-09 20:00:00,1858.03,1860.36,1853.84,1856.99,189.50328017
2023-04-09 21:00:00,1856.92,1872.96,1856.92,1867.95,762.96132064
2023-04-09 22:00:00,1870.45,1874.2,1865.05,1866.34,520.72849865
2023-04-09 23:00:00,1866.78,1866.79,1858.0,1859.61,400.09778291
2023-04-10 00:00:00,1859.69,1865.53,1858.83,1860.64,831.07249089
2023-04-10 01:00:00,1860.69,1861.27,1848.0,1852.32,279.69637167
2023-04-10 02:00:00,1852.41,1857.74,1852.41,1857.47,69.16536602
2023-04-10 03:00:00,1857.46,1861.08,1856.07,1859.15,148.67594018
2023-04-10 04:00:00,1859.02,1862.65,1856.68,1857.93,187.03916575
2023-04-10 05:00:00,1858.1,1865.25,1856.0,1860.81,76.04741612
2023-04-10 06:00:00,1861.74,1861.76,1858.84,1860.54,35.65673062
2023-04-10 07:00:00,1859.97,1861.08,1856.14,1860.07,250.44659966
2023-04-10 08:00:00,1860.94,1863.36,1858.14,1858.14,378.16287557
2023-04-10 09:00:00,1858.52,1861.19,1858.01,1858.26,69.43361167
2023-04-10 10:00:00,1858.37,1863.42,1856.66,1862.15,210.46476776
2023-04-10 11:00:00,1861.9,1862.83,1857.92,1858.98,281.72998598
2023-04-10 12:00:00,1858.84,1859.53,1853.0,1855.47,969.45727938
2023-04-10 13:00:00,1855.47,1856.16,1848.01,1849.95,834.94180742
2023-04-10 14:00:00,1849.33,1860.88,1848.54,1856.91,1898.44633506
2023-04-10 15:00:00,1856.79,1868.96,1856.79,1862.33,2548.2641583
2023-04-10 16:00:00,1862.33,1886.88,1858.51,1883.96,3407.31787786
2023-04-10 17:00:00,1884.52,1905.06,1884.52,1895.92,3837.91706391
2023-04-10 18:00:00,1896.54,1899.0,1894.31,1898.58,888.57116656
2023-04-10 19:00:00,1898.49,1899.0,1885.47,1890.48,1348.24025609
2023-04-10 20:00:00,1891.49,1892.68,1879.68,1885.87,1464.27166038
2023-04-10 21:00:00,1886.85,1892.96,1885.3,1889.99,783.64124006
2023-04-10 22:00:00,1890.0,1920.0,1890.0,1905.19,3126.14941041
2023-04-10 23:00:00,1905.39,1920.0,1905.39,1911.15,961.79435492
2023-04-11 00:00:00,1911.02,1924.58,1908.65,1920.0,2049.2703401
2023-04-11 01:00:00,1920.0,1931.48,1910.35,1927.72,2674.97502281
2023-04-11 02:00:00,1927.73,1938.33,1921.43,1925.38,1927.84265668
2023-04-11 03:00:00,1925.53,1925.53,1918.53,1924.18,639.56789933
2023-04-11 04:00:00,1924.56,1925.03,1917.16,1920.16,889.05936711
2023-04-11 05:00:00,1920.2,1923.62,1910.46,1914.44,737.73040204
2023-04-11 06:00:00,1914.78,1921.95,1914.78,1920.93,894.99885
2023-04-11 07:00:00,1921.54,1927.04,1921.4,1923.62,328.12171334
2023-04-11 08:00:00,1923.62,1923.62,1917.41,1919.97,406.65862529
2023-04-11 09:00:00,1919.97,1919.97,1914.0,1918.54,442.46735086
2023-04-11 10:00:00,1918.54,1922.38,1918.08,1921.17,665.68679964
2023-04-11 11:00:00,1921.14,1921.98,1917.36,1917.37,194.43343569
2023-04-11 12:00:00,1917.37,1920.0,1912.7,1916.35,300.79305846
2023-04-11 13:00:00,1916.17,1923.2,1914.11,1922.14,338.85037779
2023-04-11 14:00:00,1921.46,1924.01,1904.81,1911.0,1021.82536596
2023-04-11 15:00:00,1911.0,1919.81,1910.91,1915.04,618.14746789
2023-04-11 16:00:00,1914.92,1916.47,1900.0,1904.01,1802.03385172
2023-04-11 17:00:00,1903.11,1909.32,1893.3,1907.54,5279.86799926
2023-04-11 18:00:00,1907.37,1910.28,1906.27,1907.65,590.6748282
2023-04-11 19:00:00,1907.65,1917.04,1893.17,1895.48,2068.01478284
2023-04-11 20:00:00,1895.47,1896.65,1883.54,1894.61,1053.44029192
2023-04-11 21:00:00,1894.13,1897.96,1892.24,1894.51,466.3693816
2023-04-11 22:00:00,1894.32,1896.1,1891.44,1895.15,335.01286594
2023-04-11 23:00:00,1895.14,1895.14,1886.02,1891.99,357.61272538
2023-04-12 00:00:00,1891.44,1898.41,1888.48,1890.51,467.30843139
2023-04-12 01:00:00,1890.51,1895.13,1879.97,1887.97,601.84981292
2023-04-12 02:00:00,1888.05,1888.05,1855.0,1866.18,2835.12491859
2023-04-12 03:00:00,1866.36,1869.95,1860.06,1865.33,760.62539611
2023-04-12 04:00:00,1865.32,1869.66,1863.42,1869.54,455.79974811
2023-04-12 05:00:00,1869.22,1871.07,1864.94,1865.88,267.10200063
2023-04-12 06:00:00,1865.88,1870.96,1864.01,1870.74,361.67711392
2023-04-12 07:00:00,1870.49,1876.65,1870.23,1871.66,268.58431341
2023-04-12 08:00:00,1871.66,1875.72,1867.71,1867.9,710.09599358
2023-04-12 09:00:00,1867.47,1871.89,1864.94,1871.79,973.64731548
2023-04-12 10:00:00,1872.0,1874.61,1871.16,1874.26,315.93721198
2023-04-12 11:00:00,1874.16,1874.96,1870.15,1874.31,238.25787563
2023-04-12 12:00:00,1874.0,1897.85,1869.0,1884.18,3822.84711046
2023-04-12 13:00:00,1884.29,1905.0,1879.63,1887.37,2707.05744246
2023-04-12 14:00:00,1887.98,1934.56,1887.98,1917.28,3403.27096434
2023-04-12 15:00:00,1917.29,1924.45,1896.88,1913.51,3057.78821916
2023-04-12 16:00:00,1913.45,1918.56,1907.28,1909.19,1848.18076189
2023-04-12 17:00:00,1908.78,1918.3,1906.67,1915.25,1039.13804759
2023-04-12 18:00:00,1916.33,1920.0,1900.2,1904.53,1663.13001787
2023-04-12 19:00:00,1904.52,1906.54,1895.99,1901.08,996.42725431
2023-04-12 20:00:00,1901.08,1909.75,1901.08,1908.85,553.64324403
2023-04-12 21:00:00,1908.65,1927.9,1907.18,1918.14,1000.82627863
2023-04-12 22:00:00,1917.87,1927.19,1906.39,1913.15,1312.20617916
2023-04-12 23:00:00,1913.16,1930.0,1912.7,1917.94,1289.74780909
2023-04-13 00:00:00,1918.45,1921.29,1910.0,1910.11,985.38450032
2023-04-13 01:00:00,1910.08,1912.55,1902.5,1907.61,620.16278938
2023-04-13 02:00:00,1907.26,1913.21,1902.0,1909.06,732.72365601
2023-04-13 03:00:00,1909.06,1918.63,1907.91,1914.79,778.90167963
2023-04-13 04:00:00,1914.54,1919.08,1913.16,1915.14,148.75131395
2023-04-13 05:00:00,1915.56,1920.0,1915.14,1919.99,844.41245527
2023-04-13 06:00:00,1920.0,1921.24,1910.69,1910.92,692.96945984
2023-04-13 07:00:00,1913.92,1925.0,1913.13,1924.99,1168.87815927
2023-04-13 08:00:00,1925.0,1977.03,1921.58,1965.91,6799.76198063
2023-04-13 09:00:00,1966.1,1994.0,1966.1,1983.28,4838.62904494
2023-04-13 10:00:00,1983.77,1994.0,1977.47,1988.64,1943.85782077
2023-04-13 11:00:00,1988.65,1996.0,1985.56,1987.13,1610.5378501
2023-04-13 12:00:00,1987.44,2011.94,1987.3,2007.0,4213.70027966
2023-04-13 13:00:00,2007.01,2008.99,1991.21,1993.67,3479.21284809
2023-04-13 14:00:00,1993.86,2006.61,1992.24,2002.69,2234.99273498
2023-04-13 15:00:00,2003.0,2004.0,1991.64,1999.0,1152.22233381
2023-04-13 16:00:00,1999.8,2003.34,1993.33,2002.1,1748.91984625
2023-04-13 17:00:00,2003.33,2017.77,2000.98,2011.69,2515.53078514
2023-04-13 18:00:00,2011.6,2020.0,2011.01,2016.59,2632.63092079
2023-04-13 19:00:00,2015.7,2025.3,2012.54,2013.01,935.53982086
2023-04-13 20:00:00,2013.0,2013.01,2003.11,2008.64,1875.86057694
2023-04-13 21:00:00,2008.5,2012.97,2006.19,2009.53,839.82324076
2023-04-13 22:00:00,2008.69,2019.27,2006.71,2008.58,1187.57301175
2023-04-13 23:00:00,2008.58,2014.28,2006.87,2014.28,531.85688887
2023-04-14 00:00:00,2014.23,2123.0,2012.06,2100.83,6437.21969188
2023-04-14 01:00:00,2100.83,2130.0,2096.7,2120.0,6011.76222829
2023-04-14 02:00:00,2120.01,2122.48,2100.0,2103.71,4157.49091994
2023-04-14 03:00:00,2103.72,2113.9,2100.03,2110.17,903.29387777
2023-04-14 04:00:00,2110.99,2118.65,2110.99,2115.47,1652.97594368
2023-04-14 05:00:00,2115.47,2125.0,2114.2,2120.22,804.53877394
2023-04-14 06:00:00,2120.22,2124.5,2107.69,2121.11,1940.82540224
2023-04-14 07:00:00,2121.12,2121.12,2104.99,2108.19,2550.02007697
2023-04-14 08:00:00,2108.16,2114.51,2104.44,2108.73,2212.26322161
2023-04-14 09:00:00,2108.72,2116.05,2108.64,2113.44,437.96862455
2023-04-14 10:00:00,2113.44,2118.05,2113.43,2115.11,603.38829998
2023-04-14 11:00:00,2115.11,2118.88,2113.76,2115.8,545.0224657
2023-04-14 12:00:00,2115.81,2124.5,1967.21,2091.02,5701.89814128
2023-04-14 13:00:00,2091.02,2110.88,2091.02,2107.61,3344.71702808
2023-04-14 14:00:00,2107.58,2109.45,2088.42,2095.77,2993.84005288
2023-04-14 15:00:00,2095.7,2096.14,2051.39,2059.98,4209.13512744
2023-04-14 16:00:00,2059.43,2066.7,2043.39,2062.17,2043.40244279
2023-04-14 17:00:00,2062.59,2079.91,2061.88,2076.95,1518.28481272
2023-04-14 18:00:00,2076.0,2093.7,2076.0,2082.21,5517.39944969
2023-04-14 19:00:00,2081.36,2092.28,2073.18,2091.97,914.65453735
2023-04-14 20:00:00,2092.27,2123.07,2087.18,2107.28,2117.67646225
2023-04-14 21:00:00,2107.03,2108.98,2097.76,2105.76,534.15528746
2023-04-14 22:00:00,2105.14,2107.76,2099.8,2106.44,401.81437157
2023-04-14 23:00:00,2106.39,2113.06,2099.14,2101.92,471.96744137
2023-04-15 00:00:00,2101.92,2107.71,2085.1,2088.02,683.83217025
2023-04-15 01:00:00,2088.02,2088.81,2072.84,2084.74,332.08072805
2023-04-15 02:00:00,2083.22,2092.78,2083.22,2090.61,387.09637838
2023-04-15 03:00:00,2090.56,2095.32,2087.95,2090.26,774.99228006
2023-04-15 04:00:00,2090.43,2090.98,2083.55,2087.58,150.28696304
2023-04-15 05:00:00,2088.17,2092.0,2087.82,2091.4,116.34797871
2023-04-15 06:00:00,2091.33,2092.0,2085.45,2087.1,219.02734494
2023-04-15 07:00:00,2087.17,2105.9,2087.17,2100.01,387.9130086
2023-04-15 08:00:00,2100.01,2103.16,2094.3,2097.63,554.29986185
2023-04-15 09:00:00,2097.69,2113.55,2097.69,2108.72,1222.30022861
2023-04-15 10:00:00,2108.9,2110.03,2103.12,2107.85,88.01096777
2023-04-15 11:00:00,2108.15,2112.96,2101.12,2102.43,158.69789118
2023-04-15 12:00:00,2102.44,2109.71,2100.72,2106.42,439.06440244
2023-04-15 13:00:00,2106.72,2109.41,2095.12,2098.17,692.99435875
2023-04-15 14:00:00,2098.0,2102.97,2095.52,2097.25,162.61117896
2023-04-15 15:00:00,2097.62,2108.36,2096.68,2100.01,640.75787897
2023-04-15 16:00:00,2100.02,2109.99,2098.12,2108.79,384.38357054
2023-04-15 17:00:00,2107.85,2107.88,2089.78,2091.54,774.9892544
2023-04-15 18:00:00,2091.66,2099.12,2091.66,2099.01,1633.3089388
2023-04-15 19:00:00,2099.0,2102.49,2086.08,2102.12,2911.35896896
